"DUI Arrests by Month"
"Current date: 4/13/2021 4:31:25 PM (Mountain Daylight Time)"
"Multiple Arrest Indicator: All Countable Arrests"
"Arrest Offense for A and B Arrests: Driving Under the Influence"
"Arrest Date","Arrest Month","Jurisdiction by Geography","Number of Arrestees",
"2016","February","Costilla County",""
"2016","February","Crowley County","1"
"2016","February","Custer County","1"
"2016","February","Delta County","10"
"2016","February","Denver County","184"
"2016","February","Dolores County","1"
"2016","February","Douglas County","45"
"2016","February","Eagle County","33"
"2016","February","Elbert County","10"
"2016","February","El Paso County","179"
"2016","February","Fremont County","4"
"2016","February","Garfield County","38"
"2016","February","Gilpin County","3"
"2016","February","Grand County","4"
"2016","February","Gunnison County","5"
"2016","February","Hinsdale County",""
"2016","February","Huerfano County","1"
"2016","February","Jackson County",""
"2016","February","Jefferson County","124"
"2016","February","Kiowa County",""
"2016","February","Kit Carson County","3"
"2016","February","Lake County","6"
"2016","February","La Plata County","30"
"2016","February","Larimer County","111"
"2016","February","Las Animas County","2"
"2016","February","Lincoln County","1"
"2016","February","Logan County","7"
"2016","February","Mesa County","35"
"2016","February","Mineral County",""
"2016","February","Moffat County","4"
"2016","February","Montezuma County","6"
"2016","February","Montrose County","8"
"2016","February","Morgan County","2"
"2016","February","Otero County","1"
"2016","February","Ouray County","1"
"2016","February","Park County",""
"2016","February","Phillips County",""
"2016","February","Pitkin County","9"
"2016","February","Prowers County","8"
"2016","February","Pueblo County","27"
"2016","February","Rio Blanco County","1"
"2016","February","Rio Grande County","1"
"2016","February","Routt County","10"
"2016","February","Saguache County",""
"2016","February","San Juan County",""
"2016","February","San Miguel County","4"
"2016","February","Sedgwick County",""
"2016","February","Summit County","21"
"2016","February","Teller County","9"
"2016","February","Washington County","2"
"2016","February","Weld County","84"
"2016","February","Yuma County","1"
"2016","February","Broomfield County","10"
"2016","February","Colorado Bureau of Investigation",""
"2016","February","Colorado State Patrol","393"
"2016","March","Total","1,945"
"2016","March","Adams County","308"
"2016","March","Alamosa County","1"
"2016","March","Arapahoe County","80"
"2016","March","Archuleta County","4"
"2016","March","Baca County","2"
"2016","March","Bent County","1"
"2016","March","Boulder County","100"
"2016","March","Chaffee County","7"
"2016","March","Cheyenne County","2"
"2016","March","Clear Creek County","5"
"2016","March","Conejos County",""
"2016","March","Costilla County",""
"2016","March","Crowley County","1"
"2016","March","Custer County","2"
"2016","March","Delta County","6"
"2016","March","Denver County","184"
"2016","March","Dolores County",""
"2016","March","Douglas County","59"
"2016","March","Eagle County","38"
"2016","March","Elbert County","4"
"2016","March","El Paso County","173"
"2016","March","Fremont County","8"
"2016","March","Garfield County","16"
"2016","March","Gilpin County","10"
"2016","March","Grand County","6"
"2016","March","Gunnison County","8"
"2016","March","Hinsdale County",""
"2016","March","Huerfano County",""
"2016","March","Jackson County",""
"2016","March","Jefferson County","169"
"2016","March","Kiowa County",""
"2016","March","Kit Carson County","5"
"2016","March","Lake County","3"
"2016","March","La Plata County","24"
"2016","March","Larimer County","139"
"2016","March","Las Animas County","1"
"2016","March","Lincoln County",""
"2016","March","Logan County","5"
"2016","March","Mesa County","55"
"2016","March","Mineral County",""
"2016","March","Moffat County","9"
"2016","March","Montezuma County","8"
"2016","March","Montrose County","6"
"2016","March","Morgan County","3"
"2016","March","Otero County","2"
"2016","March","Ouray County",""
"2016","March","Park County","2"
"2016","March","Phillips County","1"
"2016","March","Pitkin County","8"
"2016","March","Prowers County","6"
"2016","March","Pueblo County","20"
"2016","March","Rio Blanco County","1"
"2016","March","Rio Grande County","6"
"2016","March","Routt County","13"
"2016","March","Saguache County",""
"2016","March","San Juan County",""
"2016","March","San Miguel County","4"
"2016","March","Sedgwick County",""
"2016","March","Summit County","31"
"2016","March","Teller County","12"
"2016","March","Washington County",""
"2016","March","Weld County","75"
"2016","March","Yuma County","1"
"2016","March","Broomfield County","13"
"2016","March","Colorado Bureau of Investigation",""
"2016","March","Colorado State Patrol","298"
"2016","April","Total","1,957"
"2016","April","Adams County","340"
"2016","April","Alamosa County",""
"2016","April","Arapahoe County","80"
"2016","April","Archuleta County","10"
"2016","April","Baca County",""
"2016","April","Bent County","2"
"2016","April","Boulder County","92"
"2016","April","Chaffee County","8"
"2016","April","Cheyenne County","3"
"2016","April","Clear Creek County","3"
"2016","April","Conejos County",""
"2016","April","Costilla County",""
"2016","April","Crowley County",""
"2016","April","Custer County",""
"2016","April","Delta County","3"
"2016","April","Denver County","177"
"2016","April","Dolores County",""
"2016","April","Douglas County","64"
"2016","April","Eagle County","21"
"2016","April","Elbert County","6"
"2016","April","El Paso County","178"
"2016","April","Fremont County","6"
"2016","April","Garfield County","32"
"2016","April","Gilpin County","9"
"2016","April","Grand County","6"
"2016","April","Gunnison County","10"
"2016","April","Hinsdale County",""
"2016","April","Huerfano County","2"
"2016","April","Jackson County",""
"2016","April","Jefferson County","141"
"2016","April","Kiowa County",""
"2016","April","Kit Carson County","1"
"2016","April","Lake County","4"
"2016","April","La Plata County","34"
"2016","April","Larimer County","119"
"2016","April","Las Animas County","5"
"2016","April","Lincoln County",""
"2016","April","Logan County","4"
"2016","April","Mesa County","44"
"2016","April","Mineral County",""
"2016","April","Moffat County","12"
"2016","April","Montezuma County","4"
"2016","April","Montrose County","9"
"2016","April","Morgan County","6"
"2016","April","Otero County",""
"2016","April","Ouray County",""
"2016","April","Park County","1"
"2016","April","Phillips County","2"
"2016","April","Pitkin County","8"
"2016","April","Prowers County",""
"2016","April","Pueblo County","44"
"2016","April","Rio Blanco County","5"
"2016","April","Rio Grande County","3"
"2016","April","Routt County","6"
"2016","April","Saguache County","3"
"2016","April","San Juan County","1"
"2016","April","San Miguel County",""
"2016","April","Sedgwick County",""
"2016","April","Summit County","15"
"2016","April","Teller County","8"
"2016","April","Washington County","1"
"2016","April","Weld County","88"
"2016","April","Yuma County",""
"2016","April","Broomfield County","15"
"2016","April","Colorado Bureau of Investigation",""
"2016","April","Colorado State Patrol","322"
"2016","May","Total","1,993"
"2016","May","Adams County","333"
"2016","May","Alamosa County",""
"2016","May","Arapahoe County","88"
"2016","May","Archuleta County","3"
"2016","May","Baca County",""
"2016","May","Bent County",""
"2016","May","Boulder County","89"
"2016","May","Chaffee County","9"
"2016","May","Cheyenne County","4"
"2016","May","Clear Creek County","2"
"2016","May","Conejos County",""
"2016","May","Costilla County",""
"2016","May","Crowley County","1"
"2016","May","Custer County","2"
"2016","May","Delta County","7"
"2016","May","Denver County","206"
"2016","May","Dolores County","2"
"2016","May","Douglas County","67"
"2016","May","Eagle County","21"
"2016","May","Elbert County","6"
"2016","May","El Paso County","170"
"2016","May","Fremont County","7"
"2016","May","Garfield County","33"
"2016","May","Gilpin County","6"
"2016","May","Grand County","1"
"2016","May","Gunnison County","10"
"2016","May","Hinsdale County",""
"2016","May","Huerfano County",""
"2016","May","Jackson County",""
"2016","May","Jefferson County","135"
"2016","May","Kiowa County",""
"2016","May","Kit Carson County","4"
"2016","May","Lake County","1"
"2016","May","La Plata County","39"
"2016","May","Larimer County","100"
"2016","May","Las Animas County","2"
"2016","May","Lincoln County","1"
"2016","May","Logan County","10"
"2016","May","Mesa County","37"
"2016","May","Mineral County",""
"2016","May","Moffat County","5"
"2016","May","Montezuma County","10"
"2016","May","Montrose County","13"
"2016","May","Morgan County","1"
"2016","May","Otero County","3"
"2016","May","Ouray County",""
"2016","May","Park County","4"
"2016","May","Phillips County","1"
"2016","May","Pitkin County","8"
"2016","May","Prowers County","1"
"2016","May","Pueblo County","44"
"2016","May","Rio Blanco County","3"
"2016","May","Rio Grande County","5"
"2016","May","Routt County","3"
"2016","May","Saguache County",""
"2016","May","San Juan County",""
"2016","May","San Miguel County","10"
"2016","May","Sedgwick County",""
"2016","May","Summit County","18"
"2016","May","Teller County","11"
"2016","May","Washington County",""
"2016","May","Weld County","87"
"2016","May","Yuma County","1"
"2016","May","Broomfield County","23"
"2016","May","Colorado Bureau of Investigation",""
"2016","May","Colorado State Patrol","346"
"2016","June","Total","1,780"
